"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","isInCluster","inCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","informationWithheld","dataGeneralizations","verbatimSRS","county","municipality","datasetName","gbifID","language","collectionCode","occurrenceID","locationAccordingTo","catalogNumber","institutionCode","occurrenceRemarks","accessRights","name","infraspecificEpithet","dateIdentified","references","http...unknown.org.nick","verbatimEventDate","verbatimLocality","taxonID","recordedBy","eventTime","identifiedBy","http...unknown.org.captive","identificationID","sex","lifeStage","eventID","footprintWKT","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","locationRemarks","associatedReferences","individualCount","vernacularName","locality","higherClassification","institutionKey","identifiedByIDs.type","identifiedByIDs.value","identificationRemarks","elevation","elevationAccuracy"
"491","2519810700","Ursus arctos Linnaeus, 1758",43.07516,-0.25218,"gass84","43027054-3812-4599-b7bc-a01f1df5b071","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-11-26T07:11:00.343+00:00","2022-01-29T18:17:47.989+00:00",146,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",5000,NA,NA,2001,4,20,"2001-04-20T00:00:00","2020-01-27T00:00:00.000+00:00","2022-01-29T18:17:47.989+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","FR","none","none","France",NA,"401c90ac-8604-11e9-b284-005056010096",NA,"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public » en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP communication rules",NA,"64",NA,NA,"2519810700",NA,NA,"401c90ac-8604-11e9-b284-005056010096",NA,NA,"ONF",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,"60826","agent ONF (INCONNU)",NA,"Non renseigné (Non renseigné)",NA,NA,NA,NA,"401c90ac-8604-11e9-b284-005056010096",NA,"Probable, high degree of reliability","Ursus arctos Linnaeus, 1758","4A9DDA1F-B719-3E13-E053-2614A8C02B7C","TAXREF v12","Data isn’t the original geo referenced one, but attached to the nearest 10x10 km grid cell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2519192575","Ursus arctos Linnaeus, 1758",42.88778,-0.48649,"gass84","43027054-3812-4599-b7bc-a01f1df5b071","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-11-26T07:11:00.343+00:00","2022-01-29T18:17:48.618+00:00",146,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",5000,NA,NA,2001,6,11,"2001-06-11T00:00:00","2020-01-27T00:00:00.000+00:00","2022-01-29T18:17:48.618+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","FR","none","none","France",NA,"459af906-8604-11e9-b284-005056010096",NA,"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public » en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP communication rules",NA,"64",NA,NA,"2519192575",NA,NA,"459af906-8604-11e9-b284-005056010096",NA,NA,"ONF",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,"60826","agent ONF (INCONNU)",NA,"Non renseigné (Non renseigné)",NA,NA,NA,NA,"459af906-8604-11e9-b284-005056010096",NA,"Probable, high degree of reliability","Ursus arctos Linnaeus, 1758","4A9DDA1F-B719-3E13-E053-2614A8C02B7C","TAXREF v12","Data isn’t the original geo referenced one, but attached to the nearest 10x10 km grid cell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2519809592","Ursus arctos Linnaeus, 1758",42.97762,-0.49189,"gass84","43027054-3812-4599-b7bc-a01f1df5b071","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-11-26T07:11:00.343+00:00","2022-01-29T18:17:47.167+00:00",146,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",5000,NA,NA,2001,11,1,"2001-11-01T00:00:00","2020-01-27T00:00:00.000+00:00","2022-01-29T18:17:47.167+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","FR","none","none","France",NA,"4426587c-8604-11e9-b284-005056010096",NA,"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public » en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP communication rules",NA,"64",NA,NA,"2519809592",NA,NA,"4426587c-8604-11e9-b284-005056010096",NA,NA,"ONF",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,"60826","agent ONF (INCONNU)",NA,"Non renseigné (Non renseigné)",NA,NA,NA,NA,"4426587c-8604-11e9-b284-005056010096",NA,"Probable, high degree of reliability","Ursus arctos Linnaeus, 1758","4A9DDA1F-B719-3E13-E053-2614A8C02B7C","TAXREF v12","Data isn’t the original geo referenced one, but attached to the nearest 10x10 km grid cell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2471807614","Ursus arctos Linnaeus, 1758",42.94166,-0.54167,"gass84,fpwktinv","d4f0993a-0f72-445e-8d5c-1b685e5268b1","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-11-22T18:07:28.585+00:00","2022-01-29T19:37:27.892+00:00",88,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",1000,NA,NA,2000,5,30,"2000-05-30T00:00:00","2019-06-12T00:00:00.000+00:00","2022-01-29T19:37:27.892+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","FR","none","none","France",NA,"304CEA6E-015D-0593-E053-2614A8C02206",NA,NA,NA,"64",NA,NA,"2471807614",NA,NA,"304CEA6E-015D-0593-E053-2614A8C02206",NA,NA,"CardObs - UMS PatriNat",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,"60826","PATRICK HAFFNER (Non renseigné)",NA,"CHAUMEIL D. (Non renseigné)",NA,NA,NA,NA,"304CEA6E-015D-0593-E053-2614A8C02206","POINT (-0.54167 42.94166)","Probable, high degree of reliability","Ursus arctos","4A9DDA1F-B845-3E13-E053-2614A8C02B7C","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1520,0
"495","2471846527","Ursus arctos Linnaeus, 1758",42.92972,-0.54167,"gass84,fpwktinv","d4f0993a-0f72-445e-8d5c-1b685e5268b1","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-11-22T18:07:28.585+00:00","2022-01-29T19:37:26.958+00:00",88,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",950,NA,NA,2000,5,30,"2000-05-30T00:00:00","2019-06-12T00:00:00.000+00:00","2022-01-29T19:37:26.958+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","FR","none","none","France",NA,"304CEA6F-DB1C-0593-E053-2614A8C02206",NA,NA,NA,"64",NA,NA,"2471846527",NA,NA,"304CEA6F-DB1C-0593-E053-2614A8C02206",NA,NA,"CardObs - UMS PatriNat",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,"60826","Didier CHAUMEIL, Jean-Jacques CHAUT, Patrick HAFFNER (Non renseigné)",NA,"Didier CHAUMEIL (Non renseigné)",NA,NA,NA,NA,"304CEA6F-DB1C-0593-E053-2614A8C02206","POINT (-0.54167 42.929719999999996)","Probable, high degree of reliability","Ursus arctos","4A9DDA1F-B845-3E13-E053-2614A8C02B7C","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1520,0
"496","2519276839","Ursus arctos Linnaeus, 1758",42.97762,-0.49189,"gass84","43027054-3812-4599-b7bc-a01f1df5b071","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-11-26T07:11:00.343+00:00","2022-01-29T18:17:51.926+00:00",146,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",5000,NA,NA,2000,5,9,"2000-05-09T00:00:00","2020-01-27T00:00:00.000+00:00","2022-01-29T18:17:51.926+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","FR","none","none","France",NA,"5ba9448c-8604-11e9-b284-005056010096",NA,"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public » en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP communication rules",NA,"64",NA,NA,"2519276839",NA,NA,"5ba9448c-8604-11e9-b284-005056010096",NA,NA,"ONF",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,"60826","agent ONF (INCONNU)",NA,"Non renseigné (Non renseigné)",NA,NA,NA,NA,"5ba9448c-8604-11e9-b284-005056010096",NA,"Probable, high degree of reliability","Ursus arctos Linnaeus, 1758","4A9DDA1F-B719-3E13-E053-2614A8C02B7C","TAXREF v12","Data isn’t the original geo referenced one, but attached to the nearest 10x10 km grid cell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2519629808","Ursus arctos Linnaeus, 1758",42.88778,-0.48649,"gass84","43027054-3812-4599-b7bc-a01f1df5b071","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-11-26T07:11:00.343+00:00","2022-01-29T18:17:10.905+00:00",146,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",5000,NA,NA,2000,5,30,"2000-05-30T00:00:00","2020-01-27T00:00:00.000+00:00","2022-01-29T18:17:10.905+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","FR","none","none","France",NA,"56d0aa4a-8604-11e9-b284-005056010096",NA,"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public » en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP communication rules",NA,"64",NA,NA,"2519629808",NA,NA,"56d0aa4a-8604-11e9-b284-005056010096",NA,NA,"ONF",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,"60826","agent ONF (INCONNU)",NA,"Non renseigné (Non renseigné)",NA,NA,NA,NA,"56d0aa4a-8604-11e9-b284-005056010096",NA,"Probable, high degree of reliability","Ursus arctos Linnaeus, 1758","4A9DDA1F-B719-3E13-E053-2614A8C02B7C","TAXREF v12","Data isn’t the original geo referenced one, but attached to the nearest 10x10 km grid cell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2519391723","Ursus arctos Linnaeus, 1758",43.07516,-0.25218,"gass84","43027054-3812-4599-b7bc-a01f1df5b071","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-11-26T07:11:00.343+00:00","2022-01-29T18:17:51.285+00:00",146,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",5000,NA,NA,2000,7,19,"2000-07-19T00:00:00","2020-01-27T00:00:00.000+00:00","2022-01-29T18:17:51.285+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","FR","none","none","France",NA,"5b8dd44a-8604-11e9-b284-005056010096",NA,"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public » en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP communication rules",NA,"64",NA,NA,"2519391723",NA,NA,"5b8dd44a-8604-11e9-b284-005056010096",NA,NA,"ONF",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,"60826","agent ONF (INCONNU)",NA,"Non renseigné (Non renseigné)",NA,NA,NA,NA,"5b8dd44a-8604-11e9-b284-005056010096",NA,"Probable, high degree of reliability","Ursus arctos Linnaeus, 1758","4A9DDA1F-B719-3E13-E053-2614A8C02B7C","TAXREF v12","Data isn’t the original geo referenced one, but attached to the nearest 10x10 km grid cell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2519418788","Ursus arctos Linnaeus, 1758",43.07516,-0.25218,"gass84","43027054-3812-4599-b7bc-a01f1df5b071","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-11-26T07:11:00.343+00:00","2022-01-29T18:17:51.048+00:00",146,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",5000,NA,NA,2000,7,19,"2000-07-19T00:00:00","2020-01-27T00:00:00.000+00:00","2022-01-29T18:17:51.048+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","FR","none","none","France",NA,"5761ff0e-8604-11e9-b284-005056010096",NA,"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public » en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP communication rules",NA,"64",NA,NA,"2519418788",NA,NA,"5761ff0e-8604-11e9-b284-005056010096",NA,NA,"ONF",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,"60826","agent ONF (INCONNU)",NA,"Non renseigné (Non renseigné)",NA,NA,NA,NA,"5761ff0e-8604-11e9-b284-005056010096",NA,"Probable, high degree of reliability","Ursus arctos Linnaeus, 1758","4A9DDA1F-B719-3E13-E053-2614A8C02B7C","TAXREF v12","Data isn’t the original geo referenced one, but attached to the nearest 10x10 km grid cell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2519731873","Ursus arctos Linnaeus, 1758",43.07516,-0.25218,"gass84","43027054-3812-4599-b7bc-a01f1df5b071","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-11-26T07:11:00.343+00:00","2022-01-29T18:17:22.120+00:00",146,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",5000,NA,NA,2000,7,3,"2000-07-03T00:00:00","2020-01-27T00:00:00.000+00:00","2022-01-29T18:17:22.120+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","FR","none","none","France",NA,"b0c87668-8604-11e9-b284-005056010096",NA,"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public » en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP communication rules",NA,"64",NA,NA,"2519731873",NA,NA,"b0c87668-8604-11e9-b284-005056010096",NA,NA,"ONF",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,"60826","agent ONF (INCONNU)",NA,"Non renseigné (Non renseigné)",NA,NA,NA,NA,"b0c87668-8604-11e9-b284-005056010096",NA,"Probable, high degree of reliability","Ursus arctos Linnaeus, 1758","4A9DDA1F-B719-3E13-E053-2614A8C02B7C","TAXREF v12","Data isn’t the original geo referenced one, but attached to the nearest 10x10 km grid cell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2519884024","Ursus arctos Linnaeus, 1758",43.07516,-0.25218,"gass84","43027054-3812-4599-b7bc-a01f1df5b071","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-11-26T07:11:00.343+00:00","2022-01-29T18:17:15.474+00:00",146,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",5000,NA,NA,2000,7,12,"2000-07-12T00:00:00","2020-01-27T00:00:00.000+00:00","2022-01-29T18:17:15.474+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","FR","none","none","France",NA,"606aa740-8604-11e9-b284-005056010096",NA,"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public » en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP communication rules",NA,"64",NA,NA,"2519884024",NA,NA,"606aa740-8604-11e9-b284-005056010096",NA,NA,"ONF",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,"60826","agent ONF (INCONNU)",NA,"Non renseigné (Non renseigné)",NA,NA,NA,NA,"606aa740-8604-11e9-b284-005056010096",NA,"Probable, high degree of reliability","Ursus arctos Linnaeus, 1758","4A9DDA1F-B719-3E13-E053-2614A8C02B7C","TAXREF v12","Data isn’t the original geo referenced one, but attached to the nearest 10x10 km grid cell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2519506399","Ursus arctos Linnaeus, 1758",43.07516,-0.25218,"gass84","43027054-3812-4599-b7bc-a01f1df5b071","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-11-26T07:11:00.343+00:00","2022-01-29T18:17:47.945+00:00",146,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",5000,NA,NA,2000,9,7,"2000-09-07T00:00:00","2020-01-27T00:00:00.000+00:00","2022-01-29T18:17:47.945+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","FR","none","none","France",NA,"4aafe168-8604-11e9-b284-005056010096",NA,"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public » en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP communication rules",NA,"64",NA,NA,"2519506399",NA,NA,"4aafe168-8604-11e9-b284-005056010096",NA,NA,"ONF",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,"60826","agent ONF (INCONNU)",NA,"Non renseigné (Non renseigné)",NA,NA,NA,NA,"4aafe168-8604-11e9-b284-005056010096",NA,"Probable, high degree of reliability","Ursus arctos Linnaeus, 1758","4A9DDA1F-B719-3E13-E053-2614A8C02B7C","TAXREF v12","Data isn’t the original geo referenced one, but attached to the nearest 10x10 km grid cell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2471811215","Ursus arctos Linnaeus, 1758",42.92972,-0.54167,"gass84,fpwktinv","d4f0993a-0f72-445e-8d5c-1b685e5268b1","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-11-22T18:07:28.585+00:00","2022-01-29T19:37:26.427+00:00",88,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",950,NA,NA,2000,10,25,"2000-10-25T00:00:00","2019-06-12T00:00:00.000+00:00","2022-01-29T19:37:26.427+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","FR","none","none","France",NA,"304CEA6E-C9A2-0593-E053-2614A8C02206",NA,NA,NA,"64",NA,NA,"2471811215",NA,NA,"304CEA6E-C9A2-0593-E053-2614A8C02206",NA,NA,"CardObs - UMS PatriNat",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,"60826","PATRICK HAFFNER (Non renseigné)",NA,"CHAUT J.-J. (Non renseigné)",NA,NA,NA,NA,"304CEA6E-C9A2-0593-E053-2614A8C02206","POINT (-0.54167 42.929719999999996)","Probable, high degree of reliability","Ursus arctos","4A9DDA1F-B845-3E13-E053-2614A8C02B7C","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1520,0
"504","2471833627","Ursus arctos Linnaeus, 1758",42.94166,-0.55834,"gass84,fpwktinv","d4f0993a-0f72-445e-8d5c-1b685e5268b1","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-11-22T18:07:28.585+00:00","2022-01-29T19:37:27.412+00:00",88,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",1000,NA,NA,2000,10,23,"2000-10-23T00:00:00","2019-06-12T00:00:00.000+00:00","2022-01-29T19:37:27.412+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","FR","none","none","France",NA,"304CEA6E-016C-0593-E053-2614A8C02206",NA,NA,NA,"64","64185|Cette-Eygun",NA,"2471833627",NA,NA,"304CEA6E-016C-0593-E053-2614A8C02206",NA,NA,"CardObs - UMS PatriNat",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,"60826","PATRICK HAFFNER (Non renseigné)",NA,"CHAUT J.-J. (Non renseigné)",NA,NA,NA,NA,"304CEA6E-016C-0593-E053-2614A8C02206","POINT (-0.55834 42.94166)","Probable, high degree of reliability","Ursus arctos","4A9DDA1F-B845-3E13-E053-2614A8C02B7C","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,0
"505","2519434092","Ursus arctos Linnaeus, 1758",42.88778,-0.48649,"gass84","43027054-3812-4599-b7bc-a01f1df5b071","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-11-26T07:11:00.343+00:00","2022-01-29T18:17:50.882+00:00",146,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",5000,NA,NA,1999,3,29,"1999-03-29T00:00:00","2020-01-27T00:00:00.000+00:00","2022-01-29T18:17:50.882+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","FR","none","none","France",NA,"584649d4-8604-11e9-b284-005056010096",NA,"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public » en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP communication rules",NA,"64",NA,NA,"2519434092",NA,NA,"584649d4-8604-11e9-b284-005056010096",NA,NA,"ONF",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,"60826","agent ONF (INCONNU)",NA,"Non renseigné (Non renseigné)",NA,NA,NA,NA,"584649d4-8604-11e9-b284-005056010096",NA,"Probable, high degree of reliability","Ursus arctos Linnaeus, 1758","4A9DDA1F-B719-3E13-E053-2614A8C02B7C","TAXREF v12","Data isn’t the original geo referenced one, but attached to the nearest 10x10 km grid cell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
