x,y,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,f_artifical,f_bare,f_cropland,f_highveg,f_lowveg,dem,tcb.sos,tcg.sos,tcw.sos,tcb.pos,tcg.pos,tcw.pos,tcb.eos,tcg.eos,tcw.eos,ursus_arctos
2945000,2345000,89.28333282470703,86.35555267333984,386.022216796875,4666.68896484375,213.6666717529297,-9.927778244018555,223.60556030273438,70.45555877685547,158.37777709960938,158.37777709960938,29.922222137451172,1105.6500244140625,138.44444274902344,30.97222137451172,36.69444274902344,399.25,101.91666412353516,101.91666412353516,361.3444519042969,0,0,0,624,376,1126,2663,1181,-1141,3063,2184,-861,2309,1435,-813,1
2965000,2345000,81.69590759277344,85.77777862548828,383.0467834472656,4707.80126953125,206.78363037109375,-17.36842155456543,224.128662109375,35.0058479309082,151.38011169433594,151.38011169433594,21.92397689819336,1059.7835693359375,134.2105255126953,29.046783447265625,38.520469665527344,398.0760192871094,93.80701446533203,93.80701446533203,363.21636962890625,0,5,0,215,781,1234,2450,926,-1154,2725,1477,-1035,2177,1026,-937,1
2995000,2345000,74.48332977294922,84.5999984741211,378.3944396972656,4745.06103515625,199.78334045410156,-23.927778244018555,223.6777801513672,27.38888931274414,144.70555114746094,144.70555114746094,14.25,1096.7110595703125,140.9611053466797,35.983333587646484,36.49444580078125,414.45556640625,109.86111450195312,109.86111450195312,383.272216796875,0,4,0,506,480,1379,2725,877,-999,2872,1791,-902,2244,1146,-774,1
3095000,2345000,68.7716064453125,76.62963104248047,361.54937744140625,4683.2841796875,186.83950805664062,-25.14197540283203,211.97531127929688,23.537036895751953,138.12962341308594,138.12962341308594,9.679012298583984,1450.302490234375,185.1419677734375,50.709877014160156,34.561729431152344,526.10491943359375,158.29013061523438,158.29013061523438,482.08026123046875,0,9,0,425,566,1447,2921,881,-1380,3186,2145,-1035,2397,1201,-1001,1
3135000,2345000,108.45555877685547,65.361114501953125,336.522216796875,4470.43310546875,215.96665954589844,21.811111450195312,194.20555114746094,65.5999984741211,174.6999969482422,174.6999969482422,52.52777862548828,1074.6055908203125,135.6666717529297,41.411109924316406,32.82222366333008,392.28887939453125,132.8111114501953,132.8111114501953,353.1444396972656,8,37,2,515,439,696,3038,1398,-1234,3331,2085,-1140,2690,1277,-1123,1
3275000,2345000,146.60430908203125,66.6906509399414,339.1510925292969,4503.93505859375,252.60430908203125,55.91366958618164,196.65467834472656,103.36690521240234,202.87049865722656,211.9280548095703,88.6474838256836,1296.877685546875,156.07913208007812,56.52518081665039,27.30215835571289,450.1151123046875,185.86331176757812,219.23020935058594,414.446044921875,73,2,1,357,256,49,2295,1200,-701,2645,1690,-614,2105,1232,-581,0
3515000,2345000,138.67379760742188,83.02674102783203,344.3048095703125,5483.70068359375,271.5347595214844,29.65775489807129,241.9893035888672,110.25668334960938,210.7967987060547,217.61497497558594,67.3048095703125,893.40106201171875,91.28877258300781,51.3582878112793,15.566844940185547,265.2513427734375,169.64706420898438,172.3422393798828,260.5187072753906,13,0,504,197,284,129,3781,1622,-1376,3901,1979,-1409,3148,1417,-1266,0
3585000,2345000,136.4277801513672,82,334.3888854980469,5627.18896484375,271.79998779296875,26.077777862548828,245.74444580078125,147.32777404785156,211.11111450195312,217.5111083984375,63.27777862548828,654.15557861328125,74.53888702392578,39.78888702392578,15.344444274902344,208.5833282470703,135.14999389648438,136.77777099609375,178.88333129882812,6,1,809,82,102,152,3810,1442,-1390,4469,1377,-1776,3864,569,-1884,0
3615000,2345000,138.18235778808594,82,330.38824462890625,5705.7177734375,275.2470703125,27.100000381469727,248.18235778808594,149.42352294921875,214.11764526367188,220.37059020996094,63.97058868408203,617.75885009765625,69.5882339477539,38,14.417647361755371,195.53529357910156,131.0176544189453,132.41175842285156,162.07058715820312,33,0,704,131,114,121,3626,1758,-977,4025,1496,-1472,3489,914,-1462,0
3695000,2345000,132.5404052734375,80.98484802246094,318.2929382324219,5902.54541015625,274.3333435058594,20.72222137451172,253.7070770263672,125.84343719482422,212.1262664794922,218.4595947265625,56.40909194946289,921.71209716796875,96.1868667602539,52.16666793823242,14.636363983154297,272.257568359375,177.7525177001953,186.9242401123047,258.4949645996094,204,0,310,209,264,236,3249,1861,-924,3764,1402,-1550,3185,1129,-1319,0
3745000,2345000,120.85294342041016,77.664703369140625,307.98822021484375,5949.7998046875,262.8352966308594,10.611764907836914,252.19412231445312,65.41764831542969,201.688232421875,208.10000610351562,44.764705657958984,943.005859375,105.19999694824219,43.68235397338867,21.852941513061523,295.2588195800781,147.87059020996094,162.12940979003906,279.5294189453125,21,0,213,569,197,453,2985,1348,-1148,3464,1870,-1254,2795,1273,-1091,0
3835000,2345000,135.75401306152344,66.465240478515625,276.8288879394531,5929.06396484375,269.8288879394531,29.81818199157715,239.9732666015625,158.5668487548828,216.20855712890625,223.3048095703125,60.411766052246094,1135.711181640625,170.8449249267578,34.657752990722656,36.7754020690918,465.5935974121094,132.00534057617188,149.09625244140625,325.3529357910156,12,0,94,840,54,248,2647,1197,-940,3076,1693,-978,2409,1334,-811,0
3875000,2345000,141.7379608154297,68.54545593261719,279.04278564453125,6039.14990234375,277.98931884765625,32.44919967651367,245.57754516601562,164.74331665039062,223.64170837402344,230.6951904296875,64.7165756225586,795.90374755859375,117.92513275146484,28.128341674804688,36.01069641113281,333.609619140625,101.78074645996094,125.50801849365234,192.7379608154297,10,1,395,547,47,184,3025,1322,-1179,3478,1570,-1310,2692,1280,-1010,0
4035000,2345000,66.9946517944336,81.49732971191406,301.502685546875,6407.88232421875,213.05348205566406,-57.19251251220703,270.2299499511719,41.26737976074219,55.03208541870117,159.92514038085938,-15.475935935974121,1003.0321044921875,111.37967681884766,57.60962677001953,18.117647171020508,325.1711120605469,201.4064178466797,212.81817626953125,226.54010009765625,3,218,1,520,259,1506,3874,626,-1495,3628,1301,-1299,3524,904,-1400,0
4115000,2345000,43.514705657958984,69.78431701660156,279.92156982421875,6106.1962890625,176.1666717529297,-73.14215850830078,249.32843017578125,29.406862258911133,55.76960754394531,132.05392456054688,-35.02941131591797,1090.181396484375,137.23529052734375,58.19117736816406,24.401960372924805,377.0686340332031,195.7598114013672,208.7009735107422,231.80392456054688,0,140,0,269,588,1789,5769,-291,143,3561,1899,-1220,2617,636,-1197,0
4175000,2345000,105.453125,57.54166793823242,245.171875,6097.01025390625,229.4479217529297,-5.166666507720947,234.6510467529297,85.11978912353516,186.34375,194.2864532470703,26.97395896911621,875.49481201171875,110.02603912353516,27.75520896911621,29.890625,313.53125,107.29166412353516,128.3697967529297,213.578125,3,0,2,924,71,756,2802,977,-1297,3454,2645,-930,2749,1760,-931,0
4325000,2345000,135.515625,73.11978912353516,269.3020935058594,6820.0625,278.6770935058594,7.21875,271.4375,109.31771087646484,225.125,232.5104217529297,44.71875,918.36981201171875,121.31771087646484,31.65625,32.96354293823242,359.8333435058594,118.81771087646484,133.9895782470703,258.171875,13,0,63,839,86,217,2846,1179,-1284,3280,2464,-850,2649,1750,-791,0
4345000,2345000,89.31771087646484,76.72916412353516,281.171875,6731.08349609375,233.8489532470703,-39.02083206176758,272.8541564941406,64.69271087646484,177.703125,185.0208282470703,-0.0364583320915699,920.73956298828125,121.30208587646484,42.96354293823242,27.82291603088379,347.1666564941406,149.5885467529297,166.390625,211.6666717529297,4,0,2,850,145,909,3255,980,-1679,3641,2803,-874,3112,2090,-892,0
4385000,2345000,96.2272720336914,81.375,289.5,6830.3466796875,245.83522033691406,-35.21590805053711,281.0397644042969,71.25568389892578,186.0454559326172,193.0795440673828,5.238636493682861,842.414794921875,101.25,43.22159194946289,24.30681800842285,299.2840881347656,137.69317626953125,166.69886779785156,225.74432373046875,7,1,8,691,295,834,2898,1040,-1080,3454,2253,-1074,2574,1458,-878,0
4405000,2345000,117.86978912353516,82.98958587646484,289.9322814941406,6946.51025390625,270.5104064941406,-15.796875,286.3541564941406,87.19271087646484,209.4270782470703,216.2083282470703,25.10416603088379,888.234375,106.671875,44.38020706176758,21.859375,303.9375,152.8177032470703,169.390625,219.3697967529297,22,0,29,661,287,506,2922,1305,-1115,3180,1942,-1070,2444,1332,-891,0
4875000,2345000,72.8956069946289,81.010986328125,287.3846130371094,6897.0771484375,223,-58.89011001586914,281.8626403808594,39.159339904785156,170.2912139892578,170.2912139892578,-17.44505500793457,1105.8846435546875,138.2912139892578,64.29120635986328,21.494504928588867,382.0989074707031,204.97802734375,204.97802734375,268.032958984375,0,0,4,488,508,1176,3080,803,-1462,3439,2325,-1010,2600,1217,-1018,0
4985000,2345000,105.24615478515625,88,294.4974365234375,7282.328125,261.76922607421875,-36.86153793334961,298.6051330566406,76.866668701171875,110.24102783203125,205.57435607910156,7.861538410186768,971.28717041015625,106.45641326904297,67.45641326904297,14.594871520996094,306.28204345703125,205.8307647705078,214.75384521484375,238.3435821533203,74,1,39,490,396,589,3313,785,-1542,3742,2299,-1107,3118,1366,-1167,0
5005000,2345000,77.66483306884766,88,297.8516540527344,7184.4287109375,232.63735961914062,-63.22527313232422,295.8736267089844,54.42307662963867,60.64285659790039,176.64834594726562,-18.285715103149414,987.74725341796875,105.73076629638672,67.76923370361328,14.159340858459473,304.967041015625,206.0274658203125,224.010986328125,235.60440063476562,2,3,0,614,382,1004,2688,797,-1354,3178,2124,-927,2549,1304,-958,0
5115000,2345000,92.57142639160156,88,293.8351745605469,7388.5166015625,247.8241729736328,-51.52747344970703,299.3241882324219,184.8186798095703,-0.08241758495569229,192.7142791748047,-7.3131866455078125,800.80218505859375,96.28571319580078,46.901100158691406,24.510988235473633,282.6758117675781,143.41758728027344,242.1923065185547,151.39559936523438,0,0,9,587,404,726,3239,809,-1730,3441,2277,-1073,2834,1214,-1246,0
5145000,2345000,102.65384674072266,87.1043930053711,291.3736267089844,7451.59912109375,258.21429443359375,-41.82966995239258,300.0604248046875,177.87911987304688,4.6868133544921875,203.3351593017578,1.4725275039672852,784.74725341796875,99.85713958740234,45.46154022216797,26.543956756591797,287.5659484863281,138.3022003173828,227.7967071533203,150.26373291015625,2,0,10,726,263,555,3155,959,-1579,3518,2517,-1025,2774,1341,-1112,0
5255000,2345000,125.14835357666016,87,282.1044006347656,7773.25830078125,284.1813049316406,-23.25274658203125,307.554931640625,200.8296661376953,33.61538314819336,229.10989379882812,18.02747344970703,607.9395751953125,72.29120635986328,38.840660095214844,20.80219841003418,213.13186645507812,120.19230651855469,140.87911987304688,132.1758270263672,21,0,377,376,220,208,3248,931,-1435,3562,1940,-1253,3160,1001,-1553,0
5385000,2345000,123.05325317382812,87,274.55029296875,8108.05322265625,285.1419982910156,-31.86390495300293,316.99407958984375,202.1420135498047,28.87574005126953,231.0414276123047,11.349112510681152,562.21893310546875,72.8875732421875,33.15976333618164,25.905324935913086,212.9171600341797,103.79881286621094,136.6627197265625,107.21893310546875,37,0,186,391,209,221,2567,582,-1119,2613,1248,-784,2188,664,-994,0
5445000,2345000,115.8956069946289,87,274.3516540527344,8137.033203125,277.5989074707031,-39.5439567565918,317.21978759765625,194.9725341796875,8.725275039672852,224.24725341796875,3.884615421295166,669.89013671875,88.07142639160156,36.13736343383789,28.576923370361328,257.5604248046875,109.69779968261719,182.73077392578125,119.54945373535156,4,0,231,466,295,347,3376,1477,-1447,3547,1836,-1295,3167,996,-1540,0
5585000,2345000,119.3956069946289,85,270.27471923828125,8141.14306640625,280.75823974609375,-34.80219650268555,315.6044006347656,197.8296661376953,122.13735961914062,228.73077392578125,8.252747535705566,650.74176025390625,80.362640380859375,40.989009857177734,23.55494499206543,237.75823974609375,126.76923370361328,171.5054931640625,137.6758270263672,53,0,169,533,244,242,3513,1653,-1394,3536,2025,-1216,2924,1105,-1417,0
5665000,2345000,92.78571319580078,86,281.0059509277344,7800.58935546875,252.20237731933594,-55.19643020629883,307.375,166.15475463867188,119.03571319580078,199.48809814453125,-11.553571701049805,607.53570556640625,75.19642639160156,38.35714340209961,23.9761905670166,220.32737731933594,118.21428680419922,131.5654754638672,131.32737731933594,1,0,16,865,119,605,3068,878,-1516,3389,2413,-998,2999,1652,-1164,0
5685000,2345000,112.02381134033203,86,279.6488037109375,7826.6904296875,271.6785583496094,-35.94047546386719,307.4761962890625,185.6845245361328,156.6607208251953,219.1845245361328,7.672618865966797,535.06549072265625,63.33928680419922,34.136905670166016,22.160715103149414,186.4107208251953,105.06547546386719,112.79166412353516,116.41071319580078,8,0,227,440,302,338,3217,1102,-1507,3465,1626,-1400,2986,904,-1617,0
2825000,2335000,110.79531860351562,64.61988067626953,360.8187255859375,3880.23388671875,208.1461944580078,29.099414825439453,179.0409393310547,65.59648895263672,168.50877380371094,168.50877380371094,62.385963439941406,1690.27490234375,235.05262756347656,28.818714141845703,48.64912414550781,681.10528564453125,108.78362274169922,108.78362274169922,680.01171875,0,0,0,355,645,731,2969,1169,-1362,3194,2023,-1043,2500,1349,-1011,0
3035000,2335000,75.5740737915039,84.9691390991211,373.2592468261719,4873.62939453125,203.54937744140625,-24.080245971679688,227.69752502441406,26.975309371948242,147.65432739257812,147.65432739257812,13.61111068725586,955.95062255859375,122,31.55555534362793,36.703704833984375,361.870361328125,96.46295928955078,96.46295928955078,333.2530822753906,0,37,0,163,730,1427,2996,824,-1368,3184,1292,-1357,2571,707,-1313,1
3065000,2335000,71.33917999267578,83.69590759277344,370.877197265625,4867.94140625,198.02923583984375,-27.801170349121094,225.75437927246094,22.8128662109375,143.20468139648438,143.20468139648438,9.485380172729492,1102.0408935546875,141.877197265625,32.748538970947266,38.3801155090332,410.1344909667969,102.30409240722656,102.30409240722656,389.0409240722656,0,71,0,97,832,1512,3193,1037,-1422,3371,1595,-1282,2749,1038,-1302,1
3115000,2335000,62.405555725097656,74.31111145019531,355.6277770996094,4667.31103515625,178.87222290039062,-30.08888816833496,208.9277801513672,17.25,131.69444274902344,131.69444274902344,3.9111111164093018,1388.4388427734375,179.71665954589844,44.661109924316406,37.74444580078125,522.25,135.60000610351562,135.60000610351562,482.78887939453125,0,35,0,144,821,1547,2786,676,-1437,2834,1327,-1160,2394,933,-1117,1
3165000,2335000,101.74073791503906,68.543212890625,344.043212890625,4533.580078125,211.88272094726562,12.691357612609863,199.20370483398438,70.703704833984375,167.47531127929688,168.80247497558594,44.7283935546875,1075.0926513671875,127.10493469238281,50.72222137451172,25.074073791503906,356.4814758300781,166.6049346923828,166.74691772460938,320.7469177246094,0,0,0,669,331,832,2922,1220,-1281,3153,2222,-989,2401,1372,-905,1
3185000,2335000,124.28333282470703,71.39444732666016,351.1666564941406,4574.7001953125,236.0833282470703,32.844444274902344,203.272216796875,83.2611083984375,184.92222595214844,191.52777099609375,66.122222900390625,1155.0777587890625,140.47222900390625,48.7944450378418,28.75,403.8666687011719,163.43333435058594,167.52777099609375,361.77777099609375,14,0,1,431,555,465,3356,1910,-1116,3506,2103,-1212,2920,1676,-1087,1
3255000,2335000,133.1481475830078,74.975311279296875,359.08026123046875,4636.95068359375,246.38272094726562,37.55555725097656,208.7716064453125,89.524688720703125,191.8333282470703,200.48765563964844,73.24691009521484,1187.938232421875,146.29629516601562,50.679012298583984,27.703702926635742,418.4876403808594,169.45062255859375,195.6419677734375,377.7407531738281,12,0,3,694,292,295,2563,1566,-743,2867,2142,-717,2304,1608,-544,0
3295000,2335000,140.52777099609375,63.405555725097656,327.0111083984375,4525.74462890625,245,51.06666564941406,193.9166717529297,95.72777557373047,197.10000610351562,206.33888244628906,82.48332977294922,1286.77783203125,151.14443969726562,58.338890075683594,26.299999237060547,444.3055419921875,189.5833282470703,220.47222900390625,408.1833190917969,32,0,3,668,283,128,2801,1813,-750,2995,2074,-783,2610,1832,-716,0
3405000,2335000,147.4823455810547,72.14117431640625,335.32940673828125,4987.01171875,264.01177978515625,48.947059631347656,215.0941162109375,99.98235321044922,211.2176513671875,219.58824157714844,82.882354736328125,1348.929443359375,159.42352294921875,63.782352447509766,22.994117736816406,454.2235412597656,210.42352294921875,242.57058715820312,401.0529479980469,28,0,78,482,372,22,3222,1759,-1023,3506,2378,-976,2920,1850,-888,0
3715000,2335000,111.81666564941406,79.82777404785156,316.2611083984375,5877.24462890625,253.3333282470703,1.0666667222976685,252.13888549804688,50.91666793823242,191.39443969726562,197.6777801513672,36.411109924316406,1163.177734375,129.19444274902344,58.9555549621582,18.744443893432617,363.8944396972656,199.5722198486328,212.61111450195312,352.97222900390625,6,1,172,391,430,600,2966,1745,-927,3512,2045,-1214,2865,1506,-1068,0
3795000,2335000,108.88235473632812,67.96257019042969,285.5775451660156,5806.267578125,242.5668487548828,4.652406215667725,237.95187377929688,125.66310119628906,187.65240478515625,194.64706420898438,35.36898422241211,1217.160400390625,174.63101196289062,36.90909194946289,35.54010772705078,460.01068115234375,136.9625701904297,153.06951904296875,364.7861022949219,5,0,21,335,639,679,3217,1063,-1548,3575,1378,-1594,2953,1041,-1387,0
3895000,2335000,146.32086181640625,69.01069641113281,279.2834167480469,6071.45458984375,282.721923828125,35.67914581298828,247.03208923339844,169.44384765625,228.40106201171875,235.7379608154297,68.770050048828125,726.35296630859375,105.66310119628906,24.973262786865234,38.326202392578125,306.71124267578125,90.14973449707031,111.45454406738281,165.5935821533203,56,0,503,386,56,111,4316,968,-1867,4631,1158,-1957,3752,932,-1666,0
3925000,2335000,145.81817626953125,75.62032318115234,290.3582763671875,6277.6044921875,288.9786071777344,28.604278564453125,260.3689880371094,168.8235321044922,230.77540588378906,237.80747985839844,65.20320892333984,709.81280517578125,90.45454406738281,26.51871681213379,30.855615615844727,263.0213928222656,99.38502502441406,122.67914581298828,158.05348205566406,149,0,526,252,74,139,3509,1086,-1348,3966,1212,-1502,2984,978,-1091,0
4365000,2335000,79.328125,78.02603912353516,286.4635314941406,6664.27099609375,224.390625,-47.98958206176758,272.3645935058594,59.15625,112.50521087646484,174.265625,-8.895833015441895,870.80731201171875,109.41666412353516,49.44270706176758,23.546875,311.1354064941406,163.1458282470703,182.640625,191.6197967529297,1,1,0,891,108,1153,2863,918,-1304,3372,2609,-879,2612,1518,-878,0
4455000,2335000,121.2611083984375,84.95555877685547,293.8833312988281,6959.3720703125,276.1722106933594,-12.338889122009277,288.48333740234375,93.0999984741211,213.522216796875,220.0500030517578,28.994443893432617,893.6221923828125,113.69999694824219,44.86666488647461,22.41666603088379,308.8166809082031,148.35556030273438,176.57777404785156,223.99444580078125,6,0,61,805,129,466,3230,1485,-1151,3574,2103,-1151,2781,1429,-1003,0
4515000,2335000,152.453125,70.71353912353516,261.3125,6890.71875,297.7239685058594,27.19270896911621,270.5729064941406,127.61978912353516,99.03125,251.1302032470703,62.72916793823242,741.13543701171875,85.42708587646484,49.66145706176758,16.27604103088379,240.9583282470703,151.9895782470703,182.9635467529297,170.46875,233,0,716,16,33,19,3570,1219,-1332,4065,1213,-1638,3236,865,-1312,0
4805000,2335000,136.13888549804688,58.55555725097656,234.0833282470703,6623.06689453125,269.26666259765625,19.172222137451172,250.10556030273438,79.18888854980469,224.20555114746094,231.40554809570312,49.5444450378418,948.58331298828125,117.84444427490234,43.0444450378418,23.766666412353516,328.71112060546875,159.022216796875,167.5111083984375,219.5722198486328,9,0,4,142,840,231,3500,991,-1847,3689,1378,-1786,3065,1118,-1523,0
4845000,2335000,90.19486999511719,70.03589630126953,264.71282958984375,6695.466796875,231.26153564453125,-33.25128173828125,264.5281982421875,46.241024017333984,185.37948608398438,185.77435302734375,2.6512820720672607,998.6102294921875,128.8307647705078,47.31794738769531,25.015384674072266,355.9794921875,167.54359436035156,167.6974334716797,227.38973999023438,1,68,0,238,636,967,4199,633,-2238,4001,1630,-1766,3659,1192,-1777,0
4935000,2335000,87.01648712158203,87.53296661376953,297.24725341796875,7112.3681640625,242.9945068359375,-51.43406677246094,294.3901062011719,52.69230651855469,185.37362670898438,186.3131866455078,-7.104395389556885,1134.60986328125,151.56593322753906,55.92856979370117,27.25274658203125,417.9945068359375,184.6868133544922,185.2032928466797,312.4010925292969,1,0,0,555,444,946,3372,973,-1640,3543,2464,-1003,2831,1425,-1045,0
5165000,2335000,75.33516693115234,87,294.6538391113281,7303.2470703125,229.26922607421875,-66.384613037109375,295.6758117675781,145.4725341796875,-20.543956756591797,174.5054931640625,-23.510988235473633,849.0604248046875,102.47252655029297,51.39011001586914,22.64285659790039,296.80218505859375,158.4725341796875,226.7912139892578,171.8241729736328,0,0,0,889,111,1024,3272,489,-1374,3216,2454,-886,2401,1062,-928,0
5325000,2335000,100.42857360839844,87,280.8955993652344,7817.51123046875,260.22528076171875,-49.55494689941406,309.78570556640625,176.26922607421875,14.071428298950195,205.25274658203125,-7.05494499206543,577.3956298828125,72.32967376708984,35.31318664550781,22.708791732788086,208.90109252929688,112.14286041259766,136.2087860107422,117.79669952392578,1,0,1,786,213,622,2957,640,-1661,3398,2571,-942,2548,1155,-1060,0
5405000,2335000,113.53060913085938,87,276.13775634765625,8048.5458984375,274.73980712890625,-40.63775634765625,315.3826599121094,191.7142791748047,7.734694004058838,220.87245178222656,2.93367338180542,687.60711669921875,98.7295913696289,38.551021575927734,31.4489803314209,283.26019287109375,117.73469543457031,176.52040100097656,123.94898223876953,16,0,102,673,208,437,3142,1475,-1224,3248,2096,-967,2580,980,-1216,0
5475000,2335000,120.69230651855469,87,273.21978759765625,8148.3515625,282.054931640625,-35.098899841308594,317.1867980957031,199.75274658203125,13.137362480163574,229.14834594726562,8.576923370361328,660.70330810546875,88.77472686767578,37.14285659790039,29.10988998413086,256.1758117675781,114.93406677246094,184.3022003173828,125.35164642333984,23,0,421,374,183,244,3419,1176,-1655,3609,2033,-1231,3179,933,-1598,0
5495000,2335000,114,86,273.1867980957031,8117.80224609375,274.9010925292969,-41.126373291015625,316.0384521484375,192.58790588378906,10.686813354492188,222.2857208251953,2.4945054054260254,682.69781494140625,91.30769348144531,40.72527313232422,28.318681716918945,262.24725341796875,127.74176025390625,187.1593475341797,139.35165405273438,8,0,205,654,130,367,3264,1450,-1370,3336,2146,-1020,2805,1132,-1284,0
5545000,2335000,119.9945068359375,85.71977996826172,270.5989074707031,8145.71435546875,281.0604248046875,-35.03845977783203,316.0659484863281,198.6813201904297,125.4065933227539,228.95603942871094,8.428571701049805,658.098876953125,84.879119873046875,40.736263275146484,26.620878219604492,246.76922607421875,125.15933990478516,183.07142639160156,138.24176025390625,58,0,408,290,237,262,3589,1235,-1559,3529,1929,-1211,3049,822,-1589,0
5605000,2335000,104.4047622680664,85.82142639160156,274.46429443359375,7983.77978515625,264.53570556640625,-47.17856979370117,311.7559509277344,180.5892791748047,103.22618865966797,212.38690185546875,-3.9166667461395264,686.66070556640625,86.53571319580078,43.67856979370117,23.571428298950195,253.73214721679688,133.98809814453125,174.4642791748047,147.8095245361328,6,0,26,751,164,500,2982,1489,-1150,3175,2306,-866,2446,1272,-1005,0
2785000,2325000,147.60000610351562,39.40689468383789,293.93792724609375,3254.910400390625,220.02069091796875,86.15172576904297,133.86207580566406,119.10344696044922,195.972412109375,195.972412109375,107.29655456542969,1768.0689697265625,249.93792724609375,32.944828033447266,48.74482727050781,731.77239990234375,121.17931365966797,121.17931365966797,620.97930908203125,136,1,30,354,159,97,2834,1349,-939,3022,1419,-999,2476,1160,-836,0
2845000,2325000,132,77.21052551269531,379.3881530761719,4260.7958984375,242.8355255126953,39.328948974609375,203.5197296142578,81.1973648071289,195.1842041015625,195.1842041015625,77.77631378173828,1325.48681640625,193.20394897460938,17.098684310913086,53.282894134521484,555.09869384765625,69.28289794921875,69.28289794921875,554.23028564453125,22,0,15,685,277,411,2938,1480,-1106,3205,2060,-949,2460,1556,-761,0
2865000,2325000,123.456787109375,82.99382781982422,386.30865478515625,4451.83935546875,240.90740966796875,26.067901611328125,214.8148193359375,77.99382781982422,189.3950653076172,189.3950653076172,66.55555725097656,1161.024658203125,164.94444274902344,17.24691390991211,50.19135665893555,473.3827209472656,67.01234436035156,67.01234436035156,466.7962951660156,3,0,6,599,393,528,2900,1511,-1097,3295,2089,-1014,2569,1660,-808,0
2975000,2325000,110.63580322265625,87.83333587646484,376.3765563964844,4930.53076171875,241.6481475830078,8.432098388671875,233.2345733642578,60.64197540283203,183.5802459716797,183.5802459716797,47.64814758300781,963.345703125,134.01852416992188,25.06172752380371,43.01234436035156,387.3024597167969,76.703704833984375,76.703704833984375,361.4012451171875,2,1,1,510,481,790,2741,1255,-1150,3065,1589,-1209,2478,1111,-1123,1
2995000,2325000,89.56172943115234,87.1543197631836,375.1234436035156,4932.66064453125,220.59877014160156,-11.84567928314209,232.4938201904297,40.03086471557617,162.61111450195312,162.61111450195312,26.72222137451172,1006.06787109375,145.7654266357422,25.425926208496094,45.21604919433594,415.2901306152344,77.432098388671875,77.432098388671875,395.8271484375,0,12,0,473,516,1165,2778,877,-1382,2976,1810,-1019,2573,1346,-953,1
3095000,2325000,78.87654113769531,81.6543197631836,364.72222900390625,4888.4443359375,204.45062255859375,-19.456790924072266,223.84567260742188,30.518518447875977,151.27777099609375,151.27777099609375,16.932098388671875,1187.4937744140625,151.27777099609375,38.160491943359375,36.19135665893555,434.3271484375,115.8456802368164,115.8456802368164,409.0679016113281,0,64,0,339,567,1348,2778,741,-1496,3137,1636,-1185,2635,1058,-1141,1
3365000,2325000,144.979736328125,64.92567443847656,320.479736328125,4785.236328125,254.29054260253906,51.74324417114258,202.54730224609375,96.56756591796875,205.4121551513672,214.44595336914062,83.3648681640625,1798.5743408203125,200.56756591796875,93.90540313720703,21,587.99322509765625,295.020263671875,332.6486511230469,535.73651123046875,163,2,1,364,207,69,2687,904,-881,3113,1111,-977,2361,913,-764,0
3495000,2325000,136.60556030273438,83.95555877685547,346.3055419921875,5465.66650390625,269.8166809082031,27.7722225189209,242.0611114501953,82.883331298828125,208.44444274902344,215.61111450195312,65.78888702392578,996.08331298828125,100.78888702392578,55.80555725097656,15.550000190734863,296.272216796875,185.49444580078125,190.85000610351562,287.9277648925781,5,0,471,217,305,185,3537,1892,-1075,3736,2046,-1282,3282,1429,-1315,0
3545000,2325000,136.24118041992188,83.80000305175781,339.73529052734375,5592.7060546875,271.6764831542969,25.735294342041016,246.07058715820312,146.38235473632812,215.9588165283203,217.12940979003906,63.811763763427734,780.76470947265625,85.164703369140625,47.599998474121094,15.064705848693848,241.34117126464844,156.1058807373047,156.11764526367188,221.2941131591797,5,0,562,165,262,185,3712,1673,-1243,3985,1499,-1640,3583,839,-1718,0
3565000,2325000,135.08888244628906,83,337.0944519042969,5621.6220703125,270.8388977050781,24.344444274902344,246.5611114501953,145.38333129882812,211.9166717529297,216.3111114501953,62.27777862548828,750.84442138671875,84.01667022705078,45.88888931274414,15.149999618530273,235.8111114501953,152.96665954589844,153.2888946533203,210.13333129882812,70,1,521,150,259,200,3662,1607,-1354,4075,1366,-1741,3526,830,-1663,0
3655000,2325000,135.86631774902344,82,325.2299499511719,5829.75927734375,276.1711120605469,23.336898803710938,252.85562133789062,147.13368225097656,220.2032012939453,220.36363220214844,60.443851470947266,732.4224853515625,79.812835693359375,43.89304733276367,14.187166213989258,227.7058868408203,153.28341674804688,153.28341674804688,187.16043090820312,9,0,740,124,125,182,3789,1484,-1290,4217,1445,-1666,3680,710,-1745,0
3735000,2325000,107.83333587646484,77.489898681640625,310.27777099609375,5866.12109375,248.21212768554688,-1.5404040813446045,249.73233032226562,47.46464538574219,187.39898681640625,193.92929077148438,32.858585357666016,1175.3131103515625,136.61111450195312,50.96464538574219,24.398990631103516,389.0101013183594,172.86868286132812,189.59091186523438,373.1262512207031,4,0,127,515,354,678,2855,1547,-1004,3412,1869,-1265,2642,1290,-992,0
