"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","gadm.level0.gid","gadm.level0.name","gadm.level1.gid","gadm.level1.name","gadm.level2.gid","gadm.level2.name","gadm.level3.gid","gadm.level3.name","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","recordedBy","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","projectId","eventID","otherCatalogNumbers","identificationVerificationStatus","occurrenceRemarks","locality","continent","gadm"
"271","164924229","Lynx pardinus (Temminck, 1827)",38.060001,-5.22,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:46.035+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Córdoba",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:46.035+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.3_1","Córdoba","ESP.1.3.3_1","n.a. (87)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924229",NA,"164924229",NA,"33516",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"272","164924230","Lynx pardinus (Temminck, 1827)",37.09,-3.17,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:46.165+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Granada",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:46.165+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.4_1","Granada","ESP.1.4.9_1","n.a. (117)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924230",NA,"164924230",NA,"33517",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"273","164924231","Lynx pardinus (Temminck, 1827)",37.27,-3.39,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.502+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Granada",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.502+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.4_1","Granada","ESP.1.4.5_1","n.a. (113)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924231",NA,"164924231",NA,"33518",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"274","164924232","Lynx pardinus (Temminck, 1827)",37.360001,-3.4,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:46.171+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Granada",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:46.171+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.4_1","Granada","ESP.1.4.10_1","n.a. (118)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924232",NA,"164924232",NA,"33519",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"275","164924233","Lynx pardinus (Temminck, 1827)",37.18,-3.51,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.474+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Granada",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.474+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.4_1","Granada","ESP.1.4.5_1","n.a. (113)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924233",NA,"164924233",NA,"33520",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"276","164924234","Lynx pardinus (Temminck, 1827)",37.27,-3.51,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.483+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Granada",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.483+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.4_1","Granada","ESP.1.4.5_1","n.a. (113)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924234",NA,"164924234",NA,"33521",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"277","164924235","Lynx pardinus (Temminck, 1827)",37.360001,-3.51,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.486+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Granada",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.486+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.4_1","Granada","ESP.1.4.10_1","n.a. (118)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924235",NA,"164924235",NA,"33522",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"278","164924236","Lynx pardinus (Temminck, 1827)",36.91,-3.62,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.601+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Granada",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.601+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.4_1","Granada","ESP.1.4.7_1","n.a. (115)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924236",NA,"164924236",NA,"33523",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"279","164924237","Lynx pardinus (Temminck, 1827)",37.27,-3.62,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.559+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Granada",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.559+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.4_1","Granada","ESP.1.4.5_1","n.a. (113)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924237",NA,"164924237",NA,"33524",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"280","164924238","Lynx pardinus (Temminck, 1827)",37.450001,-3.62,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:48.816+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Granada",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:48.816+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.4_1","Granada","ESP.1.4.10_1","n.a. (118)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924238",NA,"164924238",NA,"33525",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"281","164924239","Lynx pardinus (Temminck, 1827)",36.91,-3.73,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:48.823+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Granada",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:48.823+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.4_1","Granada","ESP.1.4.7_1","n.a. (115)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924239",NA,"164924239",NA,"33526",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"282","164924240","Lynx pardinus (Temminck, 1827)",37.869999,-6.33,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:48.884+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Huelva",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:48.884+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.5_1","Huelva","ESP.1.5.1_1","n.a. (133)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924240",NA,"164924240",NA,"33527",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"283","164924241","Lynx pardinus (Temminck, 1827)",37.330002,-6.46,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:48.951+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Huelva",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:48.951+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.5_1","Huelva","ESP.1.5.5_1","n.a. (137)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924241",NA,"164924241",NA,"33528",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"284","164924242","Lynx pardinus (Temminck, 1827)",37.880001,-6.56,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.473+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Huelva",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.473+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.5_1","Huelva","ESP.1.5.1_1","n.a. (133)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924242",NA,"164924242",NA,"33529",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"285","164924243","Lynx pardinus (Temminck, 1827)",36.98,-6.58,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:46.145+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Huelva",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:46.145+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",NA,NA,NA,NA,NA,NA,NA,NA,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924243",NA,"164924243",NA,"33530",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE","none"
"286","164924244","Lynx pardinus (Temminck, 1827)",37.25,-6.58,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.580+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Huelva",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.580+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.5_1","Huelva","ESP.1.5.5_1","n.a. (137)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924244",NA,"164924244",NA,"33531",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"287","164924245","Lynx pardinus (Temminck, 1827)",37.700001,-6.67,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:46.159+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Huelva",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:46.159+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.5_1","Huelva","ESP.1.5.3_1","n.a. (135)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924245",NA,"164924245",NA,"33532",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"288","164924246","Lynx pardinus (Temminck, 1827)",37.970001,-6.67,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.513+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Huelva",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.513+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.5_1","Huelva","ESP.1.5.1_1","n.a. (133)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924246",NA,"164924246",NA,"33533",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"289","164924247","Lynx pardinus (Temminck, 1827)",37.43,-6.8,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:46.036+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Huelva",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:46.036+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.5_1","Huelva","ESP.1.5.6_1","n.a. (138)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924247",NA,"164924247",NA,"33534",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"290","164924248","Lynx pardinus (Temminck, 1827)",38.060001,-6.89,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.591+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Huelva",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.591+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.5_1","Huelva","ESP.1.5.1_1","n.a. (133)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924248",NA,"164924248",NA,"33535",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"291","164924249","Lynx pardinus (Temminck, 1827)",37.889999,-7.12,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:46.168+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Huelva",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:46.168+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.5_1","Huelva","ESP.1.5.1_1","n.a. (133)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924249",NA,"164924249",NA,"33536",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
